80300,82400,80300,24592,81000
80600,81800,78900,20364,80000
76900,81600,76900,27927,80800
75500,77100,73700,14531,76600
76600,76600,73400,27199,75000
78400,78500,73700,37607,77000
78300,80800,77500,61323,77800
76500,79000,75500,84399,77000
85800,87900,72700,186395,73600
85000,85400,83700,9137,84700
85000,85400,83400,8867,84100
85900,88600,84400,23199,85400
86400,89000,85600,7312,85800
84300,87500,84300,10635,86300
83200,89000,83200,10584,86900
88500,90300,85300,11932,85300
90600,90800,87300,7150,88300
90500,92000,89900,10945,90600
89800,91700,88900,13118,91600
88800,89200,86900,10937,87500
90500,90500,88500,7377,89300
90200,90800,89300,6936,90700
90200,92000,89200,6170,90700
91200,92600,90600,4610,91200
89100,92400,89000,6470,91200
90900,90900,88800,7366,89700
89200,91200,89200,9461,90700
94500,94500,90500,15079,90500
96100,97500,94500,8870,95000
96200,98000,96200,3354,96800
98200,99300,95600,10320,97700
99100,99900,98100,6814,98400
101000,101500,98200,19154,98500
101500,102500,100000,9272,101000
102500,103000,101500,12234,101500
98200,102500,98200,14536,101500
101000,102500,98000,13538,100000
101500,103000,99500,22768,99500
101000,103000,101000,9103,102000
103000,104000,101000,14451,101500
107500,107500,103500,13552,104000
108500,110500,108000,4910,108500
109000,111000,107000,15319,110000
105500,108500,105000,8511,108500
104500,106500,104000,3767,105000
103500,106500,103000,7707,105000
102500,106000,102000,9229,104500
104000,106000,101500,9784,102000
103000,106000,103000,7698,104500
101000,106000,100500,11801,104000
102500,102500,100500,6234,101500
100500,102000,100000,9311,102000
102000,103000,100000,12869,100000
102000,103500,102000,5715,102000
101500,102500,101000,5511,102000
102000,103500,101500,5597,101500
103500,103500,101000,11738,101500
100500,104500,97800,26053,104000
102500,103500,99800,15315,100000
103500,104000,102000,8464,103000
103000,105500,102000,8157,104000
101000,104000,101000,5215,102000
104000,104500,101500,8861,102000
102500,105000,102000,8877,103000
106500,108000,101500,14981,103500
106000,108000,105000,4142,107000
108000,109000,104500,13008,105000
115500,116500,106000,29873,107500
115500,117500,113500,7024,116500
114000,117000,114000,6057,116500
113500,116000,113000,8672,115000
116500,116500,112500,6858,114500
115500,117000,114500,10455,115000
112500,116500,112500,11071,114000
112000,113500,111000,3992,113000
114500,114500,111000,5262,113000
110000,113000,110000,5951,112500
111500,111500,106500,14876,110000
106500,112000,104500,12512,111000
100500,106500,100000,15256,105500
103500,105500,102000,10857,102500
105000,106500,103000,11120,103500
107000,108000,104500,12209,105500
110000,111000,107500,9905,108000
110000,112500,109000,13726,110500
111500,112500,108500,13651,111500
109500,113000,108500,10991,111000
108500,110500,106000,14799,108500
115500,116000,109000,26504,109000
114000,117000,112500,8426,115500
112000,115000,112000,7619,114500
112500,115500,111000,6449,113000
112500,117000,110500,11135,113500
117000,119000,111000,17210,114500
117000,121000,116000,13533,117000
118000,119500,114500,13714,119000
115500,119000,113500,16081,118000
110500,115500,109500,21462,114000
