6140,6260,6140,16347,6150
6140,6270,6100,20026,6140
6000,6190,5980,51361,6140
6280,6380,6200,21620,6240
6360,6360,6100,18224,6280
6220,6350,6220,17447,6350
6480,6480,6270,17199,6380
6350,6500,6200,26651,6350
6480,6490,6240,23949,6350
6370,6570,6320,24380,6420
6250,6440,6160,17616,6410
6020,6360,6020,40243,6250
6160,6300,6000,49973,6070
6300,6300,6180,17077,6180
5850,6240,5850,41244,6170
6320,6590,6060,52668,6060
6620,6630,6320,54057,6400
6820,6820,6490,88757,6600
7160,7220,6930,64129,6930
7450,7450,7010,75581,7100
7410,7470,7250,44277,7410
7480,7480,7180,82544,7410
7450,7630,7300,169593,7480
6880,7560,6800,486742,7400
6540,6780,6490,58174,6770
6630,6700,6410,27461,6550
6130,6650,6130,53669,6630
6380,6500,6150,72633,6360
6600,6690,6480,10200,6520
6700,6700,6560,9737,6630
6870,6870,6520,29636,6630
6830,6850,6720,24948,6810
6830,6950,6770,34205,6850
6790,6870,6650,54677,6850
6770,6850,6620,31131,6730
6670,6850,6650,45295,6780
6400,7030,6270,160776,6670
6400,6530,6280,57039,6390
6460,6540,6250,22043,6440
6480,6550,6400,11656,6500
6650,6650,6440,23277,6560
6570,6660,6530,29298,6650
6720,6720,6450,46671,6530
6820,6940,6550,76237,6690
6830,7040,6820,82561,6840
6700,7020,6700,192739,6850
6190,6900,6110,275452,6680
6210,6230,6060,28363,6200
6450,6450,6130,52705,6230
6410,6550,6390,19960,6390
6600,6600,6390,42070,6420
6400,6830,6380,137644,6580
5950,6380,5930,106312,6300
5750,6050,5750,42615,5960
5550,5790,5520,57285,5770
5560,5570,5500,14078,5570
5520,5600,5420,24960,5570
5570,5590,5380,74439,5510
5610,5620,5510,26682,5560
5670,5670,5540,35218,5580
5690,5690,5550,18378,5630
5650,5700,5600,18946,5700
5750,5750,5600,29552,5650
5730,5760,5670,10432,5760
5640,5800,5640,17238,5710
5610,5740,5610,24763,5740
5790,5800,5600,60634,5600
5770,5820,5700,25439,5790
5710,5730,5600,38575,5730
5670,5740,5670,6714,5710
5730,5770,5670,11664,5710
5750,5830,5670,15977,5750
5670,5780,5660,15767,5740
5710,5710,5640,7524,5690
5760,5760,5630,15953,5690
5720,5730,5610,18118,5730
5760,5760,5590,17091,5720
5800,5800,5600,35143,5710
5770,5840,5700,48455,5740
6010,6010,5750,37980,5890
5940,6000,5800,22022,5970
5980,6040,5900,14861,5940
6020,6090,5970,6901,6000
5990,6040,5900,23656,6040
6020,6090,5960,11904,6050
5990,6080,5970,4341,6020
6030,6100,5910,11237,5990
6040,6040,5910,13722,5940
6000,6090,5890,31988,6040
6110,6110,5900,17959,6000
6020,6100,5910,10141,6060
6000,6100,5920,19129,6040
5840,6170,5840,24015,6020
5860,6060,5860,21802,5990
6150,6150,5870,32432,5880
6200,6200,5900,59539,6100
6200,6340,6130,18260,6170
6300,6410,6200,9790,6230
6320,6340,6170,16295,6270
6230,6330,6130,19032,6330
6380,6480,6150,55172,6200
6350,6470,6340,9896,6380
6410,6640,6350,31535,6420
6650,6650,6380,44212,6420
6580,6650,6470,40549,6550
6600,6670,6500,21093,6660
6830,6830,6500,41001,6580
6900,6900,6660,23923,6740
6840,6840,6710,31791,6800
6870,6880,6780,21537,6840
6800,6900,6780,22265,6870
6800,6850,6730,17810,6800
6840,6850,6740,24564,6750
6770,6850,6660,45802,6840
6780,6790,6690,14648,6700
6800,6800,6600,54973,6720
6790,6890,6700,35078,6830
6660,6790,6590,33839,6780
6630,6730,6590,34679,6650
6890,6890,6650,44844,6710
6860,6940,6800,36487,6810
6990,7070,6840,44126,6920
7100,7100,6930,47264,7010
7080,7110,7010,28727,7060
7310,7310,6960,122522,7010
7090,7130,7000,29694,7100
7190,7190,6890,45079,7090
6970,7170,6920,63128,7130
6940,6990,6890,23373,6970
6900,6920,6720,43537,6890
6990,6990,6850,27586,6900
6870,6970,6860,27987,6970
7030,7060,6870,25511,6870
6710,7050,6660,50480,7030
