2560,2595,2505,140219,2575
2560,2570,2525,191310,2555
2505,2550,2480,156640,2550
2520,2540,2475,120248,2510
2500,2515,2440,181134,2515
2505,2560,2505,257597,2550
2555,2570,2510,168301,2545
2600,2605,2540,161783,2555
2530,2630,2500,348336,2530
2480,2530,2470,189598,2530
2450,2485,2420,238247,2475
2380,2490,2380,433214,2480
2340,2400,2330,388043,2345
2255,2335,2250,279721,2320
2180,2270,2160,469009,2250
2310,2365,2210,409302,2210
2390,2405,2305,321830,2340
2350,2405,2320,459431,2370
2450,2490,2415,254169,2415
2500,2530,2425,233684,2445
2450,2530,2445,129747,2515
2440,2470,2395,206714,2465
2480,2540,2420,187525,2450
2455,2515,2445,204848,2500
2390,2445,2365,208915,2425
2415,2425,2390,268487,2400
2305,2435,2305,400476,2430
2500,2500,2365,1030563,2380
2710,2710,2550,321368,2575
2700,2735,2680,206081,2700
2730,2750,2685,139029,2710
2835,2895,2715,289103,2740
2905,2905,2815,204254,2815
2890,2930,2885,160681,2900
2850,2910,2825,261515,2900
2780,2870,2775,306783,2860
2750,2800,2750,244084,2760
2795,2820,2725,305519,2740
2805,2820,2785,148442,2795
2805,2815,2780,107828,2800
2880,2880,2800,238760,2830
2835,2915,2835,325553,2880
2815,2825,2795,133030,2820
2800,2800,2765,305757,2800
2800,2800,2765,159721,2800
2785,2790,2740,89303,2790
2750,2790,2725,100371,2780
2755,2775,2720,145615,2755
2780,2795,2750,145938,2750
2805,2805,2775,103769,2800
2810,2810,2780,89006,2785
2770,2805,2750,113593,2800
2805,2810,2765,153096,2785
2760,2815,2750,189671,2795
2800,2830,2750,363223,2760
2715,2780,2705,252765,2760
2705,2745,2685,169520,2740
2725,2735,2685,197443,2715
2745,2760,2715,169788,2715
2660,2740,2655,373598,2730
2655,2690,2645,189587,2655
2615,2655,2600,249061,2650
2555,2600,2530,319957,2580
2575,2615,2550,728687,2565
2650,2675,2545,1046541,2575
2790,2790,2650,1023202,2670
2875,2890,2790,608294,2795
2885,2925,2870,267739,2890
2905,2910,2850,144242,2880
2885,2920,2875,141544,2900
2890,2895,2870,133034,2880
2920,2935,2855,214098,2870
2905,2955,2900,225044,2935
2865,2900,2855,165126,2900
2855,2875,2835,233800,2870
2900,2900,2855,223396,2875
2895,2920,2860,356503,2885
2850,2910,2835,276215,2855
2830,2865,2780,271345,2845
2895,2910,2825,278395,2825
2885,2940,2850,479212,2895
2965,3090,2875,941926,2905
2960,3020,2925,255980,2930
2980,2995,2945,200741,2945
3030,3035,2940,237755,2980
2920,3010,2915,333720,3005
2915,2925,2855,380550,2900
2950,2950,2880,275225,2920
2980,3010,2935,339119,2975
2945,2950,2880,165086,2945
2875,2950,2835,412689,2940
2845,2875,2765,439987,2830
2850,2925,2845,422539,2860
2900,2945,2820,526670,2865
2980,3050,2895,515550,2895
3035,3060,2950,313347,3005
3055,3105,3020,371382,3020
3120,3130,3070,129487,3100
3100,3135,3045,182730,3115
3050,3150,3040,271779,3150
3095,3115,3030,346823,3085
3175,3200,3095,272637,3105
3105,3195,3100,265968,3175
3210,3250,3100,607500,3105
3320,3335,3170,711422,3220
3410,3430,3335,251801,3335
3455,3455,3380,334494,3390
3525,3530,3475,200509,3480
3490,3520,3450,315920,3505
3510,3510,3440,246317,3465
3470,3530,3455,459193,3510
3390,3435,3365,276249,3435
3350,3395,3320,386403,3380
3370,3385,3320,601525,3340
3495,3505,3350,703833,3380
3545,3575,3370,1026823,3440
3590,3620,3565,290453,3590
3580,3640,3540,392835,3630
3500,3530,3460,423310,3495
3575,3665,3535,413295,3555
3615,3640,3540,567549,3540
3670,3680,3610,429501,3615
3670,3685,3610,447164,3670
3765,3840,3655,753273,3670
3755,3765,3705,419914,3740
3870,3870,3745,685934,3805
3900,3935,3835,848805,3870
3680,3920,3680,1717635,3855
3620,3680,3600,273531,3640
3685,3705,3520,529808,3610
3805,3835,3670,500736,3680
3635,3810,3635,989996,3760
3670,3740,3665,224565,3680
3770,3770,3680,446621,3685
3765,3840,3690,479463,3770
3730,3865,3730,480044,3745
3725,3795,3715,421271,3720
3705,3785,3670,327428,3725
3650,3775,3625,655525,3765
3710,3715,3625,234911,3660
3675,3710,3650,259473,3680
3680,3700,3615,389081,3690
3560,3695,3560,734406,3695
3510,3550,3485,218878,3535
3565,3565,3485,239967,3510
3420,3570,3420,689070,3540
3415,3425,3380,326326,3405
3425,3430,3395,295088,3415
3430,3475,3295,524996,3390
3370,3430,3365,262777,3425
3440,3455,3395,260834,3415
3395,3440,3385,272704,3430
3460,3470,3345,358650,3350
3425,3460,3380,631735,3430
3595,3615,3500,411631,3515
3490,3585,3490,259954,3570
3435,3490,3400,209685,3480
3480,3510,3415,335450,3420
3530,3650,3500,452244,3510
3370,3485,3370,563622,3485
3605,3605,3410,964049,3440
3685,3820,3650,480463,3700
3720,3760,3630,284770,3630
3645,3725,3620,334210,3720
3800,3800,3700,376714,3700
3765,3795,3745,201999,3790
3790,3790,3680,482679,3775
3830,3830,3775,183737,3795
3870,3870,3805,407086,3835
3890,3915,3850,537366,3880
3735,3885,3690,582930,3810
3635,3700,3635,393821,3700
3680,3705,3590,309307,3635
3545,3665,3545,422923,3650
3680,3700,3500,548446,3515
3650,3695,3600,449341,3680
3805,3855,3690,715043,3715
3920,3940,3865,360263,3865
3930,3935,3870,391196,3900
3900,3930,3865,390119,3890
3915,3945,3830,589800,3885
3870,3965,3830,588257,3920
3870,3925,3835,448286,3850
3870,3920,3830,571771,3870
3790,3815,3730,421147,3795
3900,3925,3785,572449,3785
3980,3980,3850,819334,3870
3785,3900,3785,637003,3850
3800,3965,3800,782980,3960
3995,4015,3830,1020330,3830
3750,3920,3670,1702977,3895
3930,4075,3900,1159770,3955
4250,4265,4030,1432622,4090
4260,4265,4095,1075041,4240
4260,4310,4110,1591140,4195
4335,4440,4280,1115515,4350
4280,4540,4260,2260834,4370
4290,4290,4165,571566,4265
4215,4285,4160,957100,4235
4260,4345,4140,1010073,4195
4070,4325,4065,1742920,4230
4020,4070,3930,911669,4060
4190,4195,4010,1355822,4020
4040,4300,4040,3170242,4165
4060,4060,3950,716840,3990
4095,4095,3945,1016654,4065
3930,4095,3915,2112737,4060
3800,3965,3800,1813006,3840
3780,3795,3690,484288,3780
3825,3825,3710,683701,3780
3870,3935,3755,1027036,3755
3910,3975,3760,1649546,3895
3610,3870,3605,2078780,3835
3525,3725,3515,1219333,3575
3495,3525,3460,464105,3525
3510,3530,3455,387197,3470
3405,3500,3360,374123,3495
3305,3425,3295,317919,3425
3350,3365,3290,317470,3295
3320,3365,3280,213444,3350
3310,3330,3220,554739,3320
3355,3410,3315,320759,3315
3355,3415,3315,431979,3355
3480,3480,3350,515499,3380
3500,3540,3420,321927,3490
3455,3560,3455,329074,3480
