1045,1070,1040,524343,1070
1015,1045,1015,448285,1045
1010,1025,999,493215,1015
1035,1050,1015,460923,1015
1040,1045,1020,259581,1035
1050,1075,1040,329483,1060
1070,1080,1045,273338,1055
1060,1080,1060,314633,1070
1060,1085,1030,614912,1045
1070,1085,1065,240355,1065
1085,1085,1050,246053,1080
1060,1095,1060,490114,1090
1045,1095,1045,343596,1060
1000,1035,1000,377966,1035
955,1020,955,875471,1000
1020,1030,979,1469118,979
1040,1050,1005,583810,1025
1050,1065,1025,1060848,1040
1085,1100,1065,573306,1065
1105,1115,1085,344014,1085
1135,1135,1100,470628,1105
1105,1135,1085,521421,1125
1120,1125,1105,257210,1115
1120,1145,1115,338524,1125
1120,1130,1065,1663115,1115
1145,1150,1110,483568,1120
1125,1180,1125,807390,1140
1130,1170,1105,1027027,1130
1215,1215,1150,851535,1155
1200,1225,1200,353149,1215
1235,1235,1195,631479,1215
1240,1245,1210,578282,1235
1245,1250,1220,527012,1220
1265,1265,1240,419035,1240
1280,1280,1245,898070,1250
1255,1280,1245,734805,1260
1225,1245,1210,585628,1245
1250,1250,1200,760881,1210
1255,1270,1225,817096,1225
1285,1295,1255,701267,1255
1285,1300,1265,1119018,1275
1260,1265,1240,959413,1255
1265,1280,1245,889316,1250
1290,1295,1250,1004017,1270
1300,1315,1275,1170570,1295
1250,1295,1235,1476542,1295
1250,1250,1215,741158,1250
1235,1270,1220,1573001,1240
1225,1255,1205,1041999,1225
1220,1225,1210,506666,1225
1190,1240,1180,1611244,1220
1180,1190,1160,647214,1190
1170,1200,1170,615582,1190
1170,1185,1160,490119,1170
1170,1195,1165,710001,1170
1180,1180,1160,1059449,1170
1215,1220,1200,321526,1205
1230,1235,1210,503502,1215
1210,1225,1200,494206,1225
1220,1225,1200,504225,1215
1225,1240,1205,606761,1220
1225,1230,1210,622443,1220
1180,1215,1155,973391,1215
1160,1180,1150,608523,1175
1205,1210,1150,906173,1160
1240,1240,1205,728306,1210
1255,1255,1205,999240,1210
1210,1245,1195,1306274,1215
1205,1210,1175,586051,1185
1215,1220,1200,688584,1205
1190,1225,1180,954765,1215
1175,1220,1160,1287223,1190
1180,1185,1165,634990,1175
1185,1185,1160,578935,1170
1155,1195,1150,842487,1185
1170,1180,1150,894561,1165
1135,1170,1125,780174,1165
1155,1165,1130,511840,1135
1100,1175,1085,1584245,1155
1120,1130,1090,1017211,1095
1145,1150,1115,945503,1130
1170,1180,1130,1444754,1140
1210,1235,1180,907706,1180
1210,1215,1190,584654,1205
1225,1235,1200,658211,1205
1220,1230,1205,732568,1225
1215,1240,1195,760881,1215
1200,1235,1185,573919,1215
1185,1220,1185,790567,1195
1215,1220,1175,1107903,1180
1205,1230,1175,1134614,1225
1245,1260,1195,1320838,1205
1225,1255,1210,785877,1245
