254000,259000,254000,79,258000
245000,253000,245000,121,253000
237000,245000,237000,101,245000
236000,236000,234500,72,236000
234500,235500,232000,143,235500
237000,237000,232000,162,235500
240000,240000,237000,67,237500
237500,241500,237500,41,239500
241000,241500,237500,163,237500
237500,238500,237500,56,237500
239000,239000,236000,131,238000
239000,241000,238000,220,240000
233500,238000,233500,215,238000
234000,234000,227000,128,233500
237500,238000,234500,38,237000
245500,245500,234000,291,236500
244000,244000,240000,332,242000
243000,245500,243000,154,244000
248000,248000,245000,279,246500
253000,253000,248000,64,248000
252000,252000,249500,108,249500
253000,253000,251500,59,252000
257500,257500,252500,67,253000
256000,257000,255500,56,256000
255500,256000,252000,39,256000
250000,255500,250000,118,255500
247000,255500,247000,61,255500
253000,254000,249500,485,252500
258500,258500,253000,231,255000
264000,264000,257000,90,259000
268500,268500,257000,419,264000
268500,270000,264500,108,269000
269000,270000,268500,73,270000
280000,280000,269500,175,270000
274000,274000,270000,114,272000
272000,274000,270000,130,273000
273500,274000,271000,118,273000
274000,274000,270500,123,273500
274500,274500,269500,106,270500
271000,274000,269000,255,274000
277500,277500,271500,111,271500
273500,275000,272500,166,274000
280000,280000,273000,430,274500
278500,281000,278000,228,280500
278000,280500,277000,195,278000
277500,278000,275000,179,275500
272000,280000,272000,836,276500
264000,270000,264000,54,270000
266500,268000,264500,147,264500
269500,270000,266500,213,266500
259000,269500,258000,426,269500
259000,259000,258000,38,259000
257500,260000,256000,121,259000
257500,260500,257000,63,260500
257500,258500,256500,133,257500
262000,262000,257500,333,258500
261000,262000,260000,32,260500
263000,263000,259500,339,261500
262000,263000,259500,261,263000
261000,261500,259000,118,261500
260000,260000,256000,63,259000
257000,263000,257000,214,259000
254500,260000,251500,576,257000
249500,252000,248000,447,251500
245000,250000,244000,1047,250000
250000,250000,246000,924,246000
250000,250000,247000,598,248000
253500,253500,251000,296,251000
253500,255000,253000,44,254000
258000,258000,253500,217,254000
254000,259000,254000,406,256000
254500,261000,254500,137,258000
254500,258500,253500,191,258500
255500,257500,255500,43,257500
256500,256500,254500,66,255500
255000,256500,255000,8,256500
251500,256500,250500,86,254000
253500,253500,251000,141,252000
255000,255000,253000,40,255000
258500,258500,252500,92,257500
258000,258500,256000,101,258500
256500,260000,256500,23,258500
261000,261000,258000,46,258000
261000,261000,256000,105,261000
264500,264500,258500,57,261000
264500,267500,264500,43,265000
259000,269500,259000,464,264000
250000,260000,245500,140,258500
245500,245500,244500,543,245000
244500,245500,243000,955,245000
243000,244500,243000,324,244500
244000,244500,243500,228,244500
243000,245000,242500,160,245000
247500,248500,245000,243,245000
248000,249000,246000,331,247500
249500,249500,247500,87,248000
250500,250500,248000,117,249500
253500,254500,250500,304,250500
258500,258500,253500,360,253500
258500,258500,257500,139,258500
258000,258500,255500,154,258500
258500,259500,258000,151,258500
261000,261500,258500,266,258500
265000,265000,255000,664,258500
271000,271000,263000,672,263500
272000,272000,270000,218,271000
272500,272500,270000,236,271500
272500,274000,272500,693,272500
270500,273000,270500,1021,273000
273000,273000,270500,278,273000
274500,274500,272000,91,273000
271500,273000,271500,220,273000
271000,275000,270000,478,273000
268000,270500,266500,746,270000
269500,270500,269500,331,269500
271500,271500,266500,627,269500
271000,271000,270500,193,270500
275000,275000,271000,670,271000
271000,271500,270000,268,271000
274000,274000,271500,347,271500
275500,275500,272500,442,274000
276500,276500,274000,174,276000
277500,277500,274500,116,276500
274500,275000,273000,373,275000
277500,278000,275000,393,275000
278500,279500,275500,574,277000
276000,277000,276000,412,277000
278500,278500,277000,484,277000
282500,282500,278000,379,278000
282500,282500,279000,280,279500
282500,283000,280000,330,281500
282000,283000,281000,549,281500
283000,285000,281000,579,281500
281500,286500,281500,743,283000
283000,283000,281500,345,282500
285000,285500,281500,319,282000
285000,286500,282000,320,282000
283500,283500,280500,132,282000
285000,285000,280500,729,282500
284500,285500,281500,717,282500
284500,285500,281000,296,285000
285500,285500,281000,285,281500
282500,286000,282500,154,283000
290500,290500,284000,767,284000
289000,289000,285500,575,285500
288000,288000,286000,208,286000
288500,289000,288000,877,288500
288500,289000,287500,518,288000
285000,289000,285000,182,288500
290000,290000,285000,294,289000
285000,290000,285000,269,288500
280500,285000,280500,88,283000
283500,285000,281500,282,283000
287000,287000,284000,36,286000
288500,288500,284000,132,287000
285000,288000,283000,277,288000
291000,291000,284500,146,285000
291000,291000,283500,284,289000
294000,294000,287500,82,289000
288000,297000,287000,239,288000
290000,295500,287000,307,288000
299000,299000,292500,124,296000
297000,299500,297000,117,299000
297000,300000,286000,440,299500
295500,301000,292500,361,299000
295000,296500,293000,98,295500
294000,297000,294000,110,297000
293500,294500,293000,138,294000
298000,300000,293500,570,293500
289500,298000,289500,362,296500
288000,289500,286000,96,289500
286000,288000,284500,149,286500
286000,288000,286000,256,286000
285500,286500,285000,420,286000
289000,289000,285500,419,286500
287500,289000,285000,315,288500
290500,290500,286500,239,289500
290500,291000,286500,712,291000
292500,292500,289500,476,290500
292500,292500,290500,360,291500
295500,295500,291000,270,292000
293500,295000,292000,688,292000
293500,293500,289500,618,292000
295500,295500,292500,317,293000
296500,296500,291000,286,292500
294000,294000,290000,818,293000
296000,296500,293500,1010,293500
298000,298000,291500,413,296000
303500,303500,295500,414,297500
302000,303500,293000,636,297000
299000,301500,295000,818,301000
301000,304500,300500,652,301000
304500,304500,300500,437,302500
307500,307500,303000,620,304500
303000,304500,302500,678,304500
305000,305000,300500,611,303000
307500,307500,302000,691,304000
308000,308000,302500,459,304500
297500,308500,297500,1133,308000
